"route","date","daytype","rides"
"84","02/11/2018","U","989"
"84","01/06/2018","A","1,380"
"84","03/14/2018","W","3,713"
"84","01/07/2018","U","1,055"
"84","02/27/2018","W","4,039"
"84","02/25/2018","U","1,184"
"84","01/29/2018","W","3,780"
"84","03/27/2018","W","2,851"
"84","02/08/2018","W","3,637"
"84","02/24/2018","A","1,729"
"84","02/15/2018","W","3,804"
"84","01/14/2018","U","1,046"
"84","01/11/2018","W","3,644"
"84","02/22/2018","W","3,795"
"84","01/09/2018","W","3,813"
"84","02/06/2018","W","3,710"
"84","02/20/2018","W","3,577"
"84","03/05/2018","W","3,714"
"84","01/22/2018","W","3,676"
"84","03/09/2018","W","3,369"
"84","02/03/2018","A","1,628"
"84","02/14/2018","W","3,893"
"84","01/17/2018","W","3,745"
"84","03/06/2018","W","3,799"
"84","03/15/2018","W","3,782"
"84","02/02/2018","W","2,567"
"84","03/07/2018","W","3,840"
"84","03/25/2018","U","1,158"
"84","01/15/2018","W","1,863"
"84","01/12/2018","W","3,168"
"84","01/16/2018","W","3,677"
"84","02/18/2018","U","1,193"
"84","01/30/2018","W","4,235"
"84","01/18/2018","W","3,710"
"84","03/24/2018","A","1,502"
"84","03/11/2018","U","1,195"
"84","02/26/2018","W","3,817"
"84","01/26/2018","W","3,293"
"84","02/17/2018","A","1,598"
"84","01/10/2018","W","3,594"
"84","03/26/2018","W","2,927"
"84","01/19/2018","W","3,503"
"84","03/16/2018","W","3,450"
"84","03/12/2018","W","3,787"
"84","01/31/2018","W","3,535"
"84","02/21/2018","W","3,694"
"84","01/05/2018","W","2,345"
"84","02/23/2018","W","3,397"
"84","03/22/2018","W","3,759"
"84","03/23/2018","W","3,595"
"84","03/19/2018","W","3,781"
"84","02/09/2018","W","1,907"
"84","01/13/2018","A","1,531"
"84","03/20/2018","W","3,878"
"84","01/03/2018","W","2,188"
"84","02/01/2018","W","3,667"
"84","03/28/2018","W","2,846"
"84","02/04/2018","U","1,003"
"84","03/30/2018","W","2,756"
"84","01/01/2018","U","539"
"84","03/31/2018","A","1,521"
"84","03/18/2018","U","1,320"
"84","02/16/2018","W","3,505"
"84","01/20/2018","A","1,728"
"84","02/28/2018","W","3,803"
"84","02/12/2018","W","3,567"
"84","01/27/2018","A","1,566"
"84","03/04/2018","U","1,279"
"84","01/08/2018","W","3,266"
"84","03/03/2018","A","2,012"
"84","03/10/2018","A","1,788"
"84","01/28/2018","U","1,161"
"84","01/02/2018","W","2,087"
"84","01/24/2018","W","3,875"
"84","02/07/2018","W","3,636"
"84","01/25/2018","W","3,666"
"84","03/01/2018","W","3,755"
"84","01/04/2018","W","2,357"
"84","01/21/2018","U","1,189"
"84","03/13/2018","W","3,822"
"84","01/23/2018","W","3,790"
"84","03/02/2018","W","3,862"
"84","06/24/2018","U","1,717"
"84","06/04/2018","W","4,016"
"84","06/17/2018","U","1,229"
"84","05/11/2018","W","3,765"
"84","04/29/2018","U","1,267"
"84","06/22/2018","W","2,760"
"84","06/14/2018","W","3,808"
"84","05/07/2018","W","4,065"
"84","05/23/2018","W","3,933"
"84","04/20/2018","W","3,419"
"84","04/08/2018","U","1,159"
"84","05/19/2018","A","1,790"
"84","04/14/2018","A","1,649"
"84","06/01/2018","W","4,036"
"84","06/16/2018","A","1,684"
"84","04/17/2018","W","3,977"
"84","05/01/2018","W","4,128"
"84","05/06/2018","U","1,342"
"84","05/03/2018","W","4,065"
"84","06/13/2018","W","3,679"
"84","04/02/2018","W","3,548"
"84","04/13/2018","W","3,031"
"84","05/14/2018","W","3,497"
"84","06/05/2018","W","3,912"
"84","06/03/2018","U","1,455"
"84","04/22/2018","U","1,319"
"84","06/26/2018","W","3,267"
"84","06/15/2018","W","3,738"
"84","05/12/2018","A","1,599"
"84","05/25/2018","W","3,719"
"84","05/29/2018","W","3,797"
"84","05/28/2018","U","1,457"
"84","05/15/2018","W","3,929"
"84","04/27/2018","W","3,701"
"84","06/27/2018","W","3,181"
"84","05/13/2018","U","1,271"
"84","04/11/2018","W","4,065"
"84","04/18/2018","W","3,675"
"84","04/21/2018","A","1,788"
"84","04/03/2018","W","3,839"
"84","06/02/2018","A","1,839"
"84","06/20/2018","W","3,618"
"84","04/06/2018","W","3,605"
"84","05/10/2018","W","3,917"
"84","06/11/2018","W","3,667"
"84","05/31/2018","W","3,929"
"84","05/04/2018","W","3,735"
"84","04/10/2018","W","3,515"
"84","04/07/2018","A","1,693"
"84","06/28/2018","W","3,375"
"84","06/30/2018","A","1,790"
"84","04/24/2018","W","3,961"
"84","06/09/2018","A","1,770"
"84","06/08/2018","W","3,617"
"84","04/19/2018","W","3,184"
"84","05/02/2018","W","4,031"
"84","06/07/2018","W","3,782"
"84","04/23/2018","W","3,964"
"84","06/10/2018","U","1,172"
"84","04/09/2018","W","3,669"
"84","04/12/2018","W","3,916"
"84","05/18/2018","W","3,739"
"84","06/21/2018","W","2,691"
"84","06/19/2018","W","3,998"
"84","05/17/2018","W","3,919"
"84","04/04/2018","W","3,768"
"84","05/05/2018","A","2,000"
"84","04/16/2018","W","3,772"
"84","06/06/2018","W","4,002"
"84","04/28/2018","A","1,985"
"84","05/21/2018","W","3,313"
"84","06/23/2018","A","1,805"
"84","05/30/2018","W","3,699"
"84","04/26/2018","W","3,891"
"84","05/27/2018","U","1,467"
"84","06/25/2018","W","3,136"
"84","06/29/2018","W","3,176"
"84","05/08/2018","W","4,067"
"84","06/12/2018","W","3,730"
"84","05/20/2018","U","1,105"
"84","05/22/2018","W","3,981"
"84","05/26/2018","A","1,759"
"84","04/01/2018","U","1,076"
"84","04/30/2018","W","3,825"
"84","04/05/2018","W","3,978"
"84","06/18/2018","W","3,731"
"84","05/09/2018","W","3,877"
"84","04/25/2018","W","3,797"
"84","05/16/2018","W","4,009"
"84","05/24/2018","W","4,015"
"84","04/15/2018","U","1,022"
"84","07/01/2018","U","1,376"
"84","07/02/2018","W","3,417"
"84","07/03/2018","W","3,267"
"84","07/04/2018","U","1,267"
"84","07/05/2018","W","3,124"
"84","07/06/2018","W","3,331"
"84","07/07/2018","A","1,913"
"84","07/08/2018","U","1,423"
"84","07/09/2018","W","3,648"
"84","07/10/2018","W","3,541"
"84","07/11/2018","W","3,641"
"84","07/12/2018","W","3,537"
"84","07/13/2018","W","3,577"
"84","07/14/2018","A","1,744"
"84","07/15/2018","U","1,424"
"84","07/16/2018","W","3,434"
"84","07/17/2018","W","3,584"
"84","07/18/2018","W","3,525"
"84","07/19/2018","W","3,509"
"84","07/20/2018","W","3,249"
"84","07/21/2018","A","1,750"
"84","07/22/2018","U","1,197"
"84","07/23/2018","W","3,413"
"84","07/24/2018","W","3,506"
"84","07/25/2018","W","3,288"
"84","07/26/2018","W","3,583"
"84","07/27/2018","W","3,392"
"84","07/28/2018","A","1,820"
"84","07/29/2018","U","1,455"
"84","07/30/2018","W","3,142"
"84","07/31/2018","W","3,479"
"84","08/01/2018","W","3,481"
"84","08/02/2018","W","3,420"
"84","08/03/2018","W","3,443"
"84","08/04/2018","A","1,679"
"84","08/05/2018","U","1,528"
"84","08/06/2018","W","3,023"
"84","08/07/2018","W","3,016"
"84","08/08/2018","W","3,129"
"84","08/09/2018","W","3,313"
"84","08/10/2018","W","3,254"
"84","08/11/2018","A","1,911"
"84","08/12/2018","U","1,440"
"84","08/13/2018","W","3,163"
"84","08/14/2018","W","3,136"
"84","08/15/2018","W","3,056"
"84","08/16/2018","W","3,222"
"84","08/17/2018","W","2,969"
"84","08/18/2018","A","1,896"
"84","08/19/2018","U","1,460"
"84","08/20/2018","W","3,304"
"84","08/21/2018","W","3,146"
"84","08/22/2018","W","3,459"
"84","08/23/2018","W","3,612"
"84","08/24/2018","W","3,088"
"84","08/25/2018","A","2,003"
"84","08/26/2018","U","1,428"
"84","08/27/2018","W","3,513"
"84","08/28/2018","W","3,483"
"84","08/29/2018","W","3,557"
"84","08/30/2018","W","3,690"
"84","08/31/2018","W","3,594"
"84","09/01/2018","A","1,691"
"84","09/02/2018","U","1,457"
"84","09/03/2018","U","1,236"
"84","09/04/2018","W","4,465"
"84","09/05/2018","W","4,278"
"84","09/06/2018","W","4,459"
"84","09/07/2018","W","4,111"
"84","09/08/2018","A","1,982"
"84","09/09/2018","U","1,370"
"84","09/10/2018","W","4,234"
"84","09/11/2018","W","4,280"
"84","09/12/2018","W","4,026"
"84","09/13/2018","W","4,215"
"84","09/14/2018","W","4,243"
"84","09/15/2018","A","1,937"
"84","09/16/2018","U","1,440"
"84","09/17/2018","W","4,235"
"84","09/18/2018","W","4,332"
"84","09/19/2018","W","4,111"
"84","09/20/2018","W","4,413"
"84","09/21/2018","W","4,320"
"84","09/22/2018","A","1,806"
"84","09/23/2018","U","1,413"
"84","09/24/2018","W","4,263"
"84","09/25/2018","W","4,176"
"84","09/26/2018","W","4,253"
"84","09/27/2018","W","4,334"
"84","09/28/2018","W","4,098"
"84","09/29/2018","A","1,892"
"84","09/30/2018","U","1,340"
"84","10/01/2018","W","4,407"
"84","10/02/2018","W","4,362"
"84","10/03/2018","W","4,392"
"84","10/04/2018","W","4,507"
"84","10/05/2018","W","4,054"
"84","10/06/2018","A","1,794"
"84","10/07/2018","U","1,300"
"84","10/08/2018","W","3,013"
"84","10/09/2018","W","4,336"
"84","10/10/2018","W","3,882"
"84","10/11/2018","W","4,262"
"84","10/12/2018","W","4,217"
"84","10/13/2018","A","1,821"
"84","10/14/2018","U","1,300"
"84","10/15/2018","W","4,249"
"84","10/16/2018","W","4,140"
"84","10/17/2018","W","4,196"
"84","10/18/2018","W","4,422"
"84","10/19/2018","W","4,001"
"84","10/20/2018","A","1,667"
"84","10/21/2018","U","1,360"
"84","10/22/2018","W","4,529"
"84","10/23/2018","W","4,485"
"84","10/24/2018","W","4,223"
"84","10/25/2018","W","4,353"
"84","10/26/2018","W","4,383"
"84","10/27/2018","A","1,973"
"84","10/28/2018","U","1,221"
"84","10/29/2018","W","4,346"
"84","10/30/2018","W","4,291"
"84","10/31/2018","W","4,141"
"84","11/01/2018","W","4,192"
"84","11/02/2018","W","3,441"
"84","11/03/2018","A","2,170"
"84","11/04/2018","U","1,216"
"84","11/05/2018","W","4,240"
"84","11/06/2018","W","3,902"
"84","11/07/2018","W","4,096"
"84","11/08/2018","W","4,085"
"84","11/09/2018","W","3,784"
"84","11/10/2018","A","1,759"
"84","11/11/2018","U","1,294"
"84","11/12/2018","W","3,188"
"84","11/13/2018","W","3,754"
"84","11/14/2018","W","3,987"
"84","11/15/2018","W","3,623"
"84","11/16/2018","W","4,027"
"84","11/17/2018","A","1,733"
"84","11/18/2018","U","1,270"
"84","11/19/2018","W","4,010"
"84","11/20/2018","W","4,021"
"84","11/21/2018","W","3,155"
"84","11/22/2018","U","880"
"84","11/23/2018","W","2,139"
"84","11/24/2018","A","1,559"
"84","11/25/2018","U","1,005"
"84","11/26/2018","W","3,375"
"84","11/27/2018","W","3,874"
"84","11/28/2018","W","3,985"
"84","11/29/2018","W","4,009"
"84","11/30/2018","W","4,188"
"84","12/01/2018","A","1,647"
"84","12/02/2018","U","1,285"
"84","12/03/2018","W","4,016"
"84","12/04/2018","W","4,082"
"84","12/05/2018","W","3,481"
"84","12/06/2018","W","3,952"
"84","12/07/2018","W","3,801"
"84","12/08/2018","A","1,671"
"84","12/09/2018","U","1,050"
"84","12/10/2018","W","3,874"
"84","12/11/2018","W","4,019"
"84","12/12/2018","W","3,764"
"84","12/13/2018","W","3,846"
"84","12/14/2018","W","3,823"
"84","12/15/2018","A","1,832"
"84","12/16/2018","U","1,409"
"84","12/17/2018","W","4,070"
"84","12/18/2018","W","3,981"
"84","12/19/2018","W","3,809"
"84","12/20/2018","W","3,804"
"84","12/21/2018","W","3,678"
"84","12/22/2018","A","1,744"
"84","12/23/2018","U","1,235"
"84","12/24/2018","W","1,854"
"84","12/25/2018","U","648"
"84","12/26/2018","W","2,406"
"84","12/27/2018","W","2,278"
"84","12/28/2018","W","2,609"
"84","12/29/2018","A","1,344"
"84","12/30/2018","U","1,082"
"84","12/31/2018","W","1,899"
"84","01/01/2019","U","893"
"84","01/02/2019","W","2,413"
"84","01/03/2019","W","3,017"
"84","01/04/2019","W","2,839"
"84","01/05/2019","A","1,765"
"84","01/06/2019","U","1,157"
"84","01/07/2019","W","3,499"
"84","01/08/2019","W","4,004"
"84","01/09/2019","W","3,741"
"84","01/10/2019","W","3,765"
"84","01/11/2019","W","3,767"
"84","01/12/2019","A","1,470"
"84","01/13/2019","U","1,137"
"84","01/14/2019","W","3,783"
"84","01/15/2019","W","3,672"
"84","01/16/2019","W","3,826"
"84","01/17/2019","W","4,007"
"84","01/18/2019","W","3,589"
"84","01/19/2019","A","1,279"
"84","01/20/2019","U","1,030"
"84","01/21/2019","W","1,824"
"84","01/22/2019","W","3,642"
"84","01/23/2019","W","3,696"
"84","01/24/2019","W","3,693"
"84","01/25/2019","W","2,809"
"84","01/26/2019","A","1,230"
"84","01/27/2019","U","936"
"84","01/28/2019","W","3,033"
"84","01/29/2019","W","2,830"
"84","01/30/2019","W","402"
"84","01/31/2019","W","1,041"
"84","02/01/2019","W","2,697"
"84","02/02/2019","A","1,624"
"84","02/03/2019","U","1,178"
"84","02/04/2019","W","4,095"
"84","02/05/2019","W","3,804"
"84","02/06/2019","W","3,695"
"84","02/07/2019","W","3,654"
"84","02/08/2019","W","3,053"
"84","02/09/2019","A","1,600"
"84","02/10/2019","U","1,055"
"84","02/11/2019","W","3,489"
"84","02/12/2019","W","3,322"
"84","02/13/2019","W","3,356"
"84","02/14/2019","W","3,759"
"84","02/15/2019","W","3,381"
"84","02/16/2019","A","1,623"
"84","02/17/2019","U","1,011"
"84","02/18/2019","W","2,274"
"84","02/19/2019","W","4,052"
"84","02/20/2019","W","3,596"
"84","02/21/2019","W","3,991"
"84","02/22/2019","W","3,843"
"84","02/23/2019","A","1,483"
"84","02/24/2019","U","975"
"84","02/25/2019","W","3,545"
"84","02/26/2019","W","3,784"
"84","02/27/2019","W","3,743"
"84","02/28/2019","W","3,948"
"84","03/01/2019","W","3,891"
"84","03/02/2019","A","1,755"
"84","03/03/2019","U","1,075"
"84","03/04/2019","W","3,362"
"84","03/05/2019","W","3,632"
"84","03/06/2019","W","3,575"
"84","03/07/2019","W","3,996"
"84","03/08/2019","W","3,672"
"84","03/09/2019","A","1,749"
"84","03/10/2019","U","1,123"
"84","03/11/2019","W","3,930"
"84","03/12/2019","W","4,134"
"84","03/13/2019","W","3,919"
"84","03/14/2019","W","3,880"
"84","03/15/2019","W","3,752"
"84","03/16/2019","A","1,896"
"84","03/17/2019","U","1,259"
"84","03/18/2019","W","3,878"
"84","03/19/2019","W","3,974"
"84","03/20/2019","W","3,779"
"84","03/21/2019","W","3,920"
"84","03/22/2019","W","3,530"
"84","03/23/2019","A","1,802"
"84","03/24/2019","U","1,161"
"84","03/25/2019","W","3,790"
"84","03/26/2019","W","3,950"
"84","03/27/2019","W","3,941"
"84","03/28/2019","W","3,975"
"84","03/29/2019","W","3,791"
"84","03/30/2019","A","1,614"
"84","03/31/2019","U","1,243"
"84","04/01/2019","W","3,804"
"84","04/02/2019","W","4,012"
"84","04/03/2019","W","3,792"
"84","04/04/2019","W","3,809"
"84","04/05/2019","W","3,436"
"84","04/06/2019","A","1,863"
"84","04/07/2019","U","1,125"
"84","04/08/2019","W","4,032"
"84","04/09/2019","W","3,610"
"84","04/10/2019","W","3,419"
"84","04/11/2019","W","3,425"
"84","04/12/2019","W","3,836"
"84","04/13/2019","A","1,807"
"84","04/14/2019","U","808"
"84","04/15/2019","W","2,871"
"84","04/16/2019","W","3,082"
"84","04/17/2019","W","3,008"
"84","04/18/2019","W","2,830"
"84","04/19/2019","W","2,846"
"84","04/20/2019","A","1,658"
"84","04/21/2019","U","1,124"
"84","04/22/2019","W","3,759"
"84","04/23/2019","W","3,810"
"84","04/24/2019","W","3,825"
"84","04/25/2019","W","4,141"
"84","04/26/2019","W","3,909"
"84","04/27/2019","A","1,464"
"84","04/28/2019","U","1,183"
"84","04/29/2019","W","3,444"
"84","04/30/2019","W","3,558"
"84","05/01/2019","W","3,895"
"84","05/02/2019","W","3,701"
"84","05/03/2019","W","4,133"
"84","05/04/2019","A","1,836"
"84","05/05/2019","U","1,344"
"84","05/06/2019","W","3,701"
"84","05/07/2019","W","4,033"
"84","05/08/2019","W","4,025"
"84","05/09/2019","W","4,016"
"84","05/10/2019","W","3,773"
"84","05/11/2019","A","1,704"
"84","05/12/2019","U","1,103"
"84","05/13/2019","W","3,814"
"84","05/14/2019","W","3,950"
"84","05/15/2019","W","3,875"
"84","05/16/2019","W","3,983"
"84","05/17/2019","W","3,686"
"84","05/18/2019","A","1,698"
"84","05/19/2019","U","1,198"
"84","05/20/2019","W","3,954"
"84","05/21/2019","W","3,782"
"84","05/22/2019","W","4,184"
"84","05/23/2019","W","4,179"
"84","05/24/2019","W","3,725"
"84","05/25/2019","A","1,949"
"84","05/26/2019","U","1,177"
"84","05/27/2019","U","1,157"
"84","05/28/2019","W","3,777"
"84","05/29/2019","W","4,170"
"84","05/30/2019","W","4,110"
"84","05/31/2019","W","3,877"
"84","06/01/2019","A","1,961"
"84","06/02/2019","U","1,513"
"84","06/03/2019","W","4,118"
"84","06/04/2019","W","3,834"
"84","06/05/2019","W","4,009"
"84","06/06/2019","W","4,162"
"84","06/07/2019","W","4,274"
"84","06/08/2019","A","2,010"
"84","06/09/2019","U","1,263"
"84","06/10/2019","W","3,837"
"84","06/11/2019","W","4,034"
"84","06/12/2019","W","3,839"
"84","06/13/2019","W","3,877"
"84","06/14/2019","W","3,926"
"84","06/15/2019","A","1,688"
"84","06/16/2019","U","1,263"
"84","06/17/2019","W","3,548"
"84","06/18/2019","W","3,696"
"84","06/19/2019","W","3,647"
"84","06/20/2019","W","3,599"
"84","06/21/2019","W","3,206"
"84","06/22/2019","A","1,751"
"84","06/23/2019","U","1,321"
"84","06/24/2019","W","3,078"
"84","06/25/2019","W","3,516"
"84","06/26/2019","W","3,384"
"84","06/27/2019","W","3,270"
"84","06/28/2019","W","3,367"
"84","06/29/2019","A","1,935"
"84","06/30/2019","U","1,532"
"84","07/01/2019","W","3,554"
"84","07/02/2019","W","3,445"
"84","07/03/2019","W","3,630"
"84","07/04/2019","U","1,340"
"84","07/05/2019","W","2,689"
"84","07/06/2019","A","1,781"
"84","07/07/2019","U","1,414"
"84","07/08/2019","W","3,297"
"84","07/09/2019","W","2,980"
"84","07/10/2019","W","3,028"
"84","07/11/2019","W","3,219"
"84","07/12/2019","W","2,962"
"84","07/13/2019","A","1,682"
"84","07/14/2019","U","1,117"
"84","07/15/2019","W","3,011"
"84","07/16/2019","W","3,174"
"84","07/17/2019","W","2,983"
"84","07/18/2019","W","2,744"
"84","07/19/2019","W","2,638"
"84","07/20/2019","A","1,414"
"84","07/21/2019","U","1,221"
"84","07/22/2019","W","3,293"
"84","07/23/2019","W","3,231"
"84","07/24/2019","W","3,191"
"84","07/25/2019","W","3,274"
"84","07/26/2019","W","2,941"
"84","07/27/2019","A","1,540"
"84","07/28/2019","U","1,169"
"84","07/29/2019","W","2,851"
"84","07/30/2019","W","3,204"
"84","07/31/2019","W","3,093"
"84","08/01/2019","W","2,993"
"84","08/02/2019","W","2,928"
"84","08/03/2019","A","1,620"
"84","08/04/2019","U","1,098"
"84","08/05/2019","W","2,813"
"84","08/06/2019","W","2,600"
"84","08/07/2019","W","2,885"
"84","08/08/2019","W","2,866"
"84","08/09/2019","W","2,760"
"84","08/10/2019","A","1,637"
"84","08/11/2019","U","1,088"
"84","08/12/2019","W","2,510"
"84","08/13/2019","W","2,854"
"84","08/14/2019","W","2,804"
"84","08/15/2019","W","2,992"
"84","08/16/2019","W","2,931"
"84","08/17/2019","A","1,648"
"84","08/18/2019","U","1,225"
"84","08/19/2019","W","2,972"
"84","08/20/2019","W","2,708"
"84","08/21/2019","W","3,197"
"84","08/22/2019","W","3,249"
"84","08/23/2019","W","3,104"
"84","08/24/2019","A","1,861"
"84","08/25/2019","U","1,340"
"84","08/26/2019","W","2,757"
"84","08/27/2019","W","3,445"
"84","08/28/2019","W","3,231"
"84","08/29/2019","W","3,296"
"84","08/30/2019","W","3,144"
"84","08/31/2019","A","1,800"
"84","09/01/2019","U","1,243"
"84","09/02/2019","U","1,395"
"84","09/03/2019","W","3,855"
"84","09/04/2019","W","4,135"
"84","09/05/2019","W","4,149"
"84","09/06/2019","W","4,080"
"84","09/07/2019","A","2,005"
"84","09/08/2019","U","1,295"
"84","09/09/2019","W","3,652"
"84","09/10/2019","W","3,744"
"84","09/11/2019","W","3,804"
"84","09/12/2019","W","3,701"
"84","09/13/2019","W","3,353"
"84","09/14/2019","A","3,315"
"84","09/15/2019","U","1,199"
"84","09/16/2019","W","3,871"
"84","09/17/2019","W","3,708"
"84","09/18/2019","W","3,710"
"84","09/19/2019","W","3,726"
"84","09/20/2019","W","3,521"
"84","09/21/2019","A","1,606"
"84","09/22/2019","U","1,078"
"84","09/23/2019","W","3,683"
"84","09/24/2019","W","4,140"
"84","09/25/2019","W","3,881"
"84","09/26/2019","W","3,836"
"84","09/27/2019","W","3,323"
"84","09/28/2019","A","1,790"
"84","09/29/2019","U","1,180"
"84","09/30/2019","W","3,933"
"84","10/01/2019","W","4,111"
"84","10/02/2019","W","3,852"
"84","10/03/2019","W","4,076"
"84","10/04/2019","W","3,851"
"84","10/05/2019","A","1,852"
"84","10/06/2019","U","1,337"
"84","10/07/2019","W","3,940"
"84","10/08/2019","W","4,067"
"84","10/09/2019","W","4,080"
"84","10/10/2019","W","3,936"
"84","10/11/2019","W","3,568"
"84","10/12/2019","A","1,925"
"84","10/13/2019","U","1,288"
"84","10/14/2019","W","2,743"
"84","10/15/2019","W","4,006"
"84","10/16/2019","W","3,852"
"84","10/17/2019","W","3,575"
"84","10/18/2019","W","3,315"
"84","10/19/2019","A","1,864"
"84","10/20/2019","U","1,445"
"84","10/21/2019","W","3,283"
"84","10/22/2019","W","3,537"
"84","10/23/2019","W","3,500"
"84","10/24/2019","W","3,424"
"84","10/25/2019","W","3,210"
"84","10/26/2019","A","1,554"
"84","10/27/2019","U","1,376"
"84","10/28/2019","W","3,444"
"84","10/29/2019","W","3,395"
"84","10/30/2019","W","3,197"
"84","10/31/2019","W","2,825"
"84","11/01/2019","W","3,808"
"84","11/02/2019","A","1,744"
"84","11/03/2019","U","1,377"
"84","11/04/2019","W","3,954"
"84","11/05/2019","W","4,078"
"84","11/06/2019","W","3,909"
"84","11/07/2019","W","3,504"
"84","11/08/2019","W","2,860"
"84","11/09/2019","A","1,818"
"84","11/10/2019","U","1,325"
"84","11/11/2019","W","2,382"
"84","11/12/2019","W","3,477"
"84","11/13/2019","W","3,415"
"84","11/14/2019","W","3,115"
"84","11/15/2019","W","3,710"
"84","11/16/2019","A","1,742"
"84","11/17/2019","U","1,240"
"84","11/18/2019","W","3,803"
"84","11/19/2019","W","3,805"
"84","11/20/2019","W","3,915"
"84","11/21/2019","W","3,573"
"84","11/22/2019","W","3,670"
"84","11/23/2019","A","1,733"
"84","11/24/2019","U","1,312"
"84","11/25/2019","W","3,833"
"84","11/26/2019","W","3,680"
"84","11/27/2019","W","3,247"
"84","11/28/2019","U","867"
"84","11/29/2019","W","1,895"
"84","11/30/2019","A","1,459"
"84","12/01/2019","U","1,112"
"84","12/02/2019","W","3,796"
"84","12/03/2019","W","3,615"
"84","12/04/2019","W","3,800"
"84","12/05/2019","W","3,743"
"84","12/06/2019","W","3,657"
"84","12/07/2019","A","1,570"
"84","12/08/2019","U","1,235"
"84","12/09/2019","W","3,693"
"84","12/10/2019","W","3,370"
"84","12/11/2019","W","3,279"
"84","12/12/2019","W","3,674"
"84","12/13/2019","W","3,386"
"84","12/14/2019","A","1,770"
"84","12/15/2019","U","1,132"
"84","12/16/2019","W","3,414"
"84","12/17/2019","W","3,446"
"84","12/18/2019","W","3,425"
"84","12/19/2019","W","3,162"
"84","12/20/2019","W","3,355"
"84","12/21/2019","A","1,646"
"84","12/22/2019","U","1,013"
"84","12/23/2019","W","2,422"
"84","12/24/2019","W","1,855"
"84","12/25/2019","U","676"
"84","12/26/2019","W","2,395"
"84","12/27/2019","W","2,247"
"84","12/28/2019","A","1,284"
"84","12/29/2019","U","1,191"
"84","12/30/2019","W","2,266"
"84","12/31/2019","W","1,953"
"84","01/01/2020","U","865"
"84","01/02/2020","W","2,997"
"84","01/03/2020","W","2,881"
"84","01/04/2020","A","1,605"
"84","01/05/2020","U","1,230"
"84","01/06/2020","W","3,685"
"84","01/07/2020","W","3,562"
"84","01/08/2020","W","3,536"
"84","01/09/2020","W","3,438"
"84","01/10/2020","W","3,185"
"84","01/11/2020","A","1,309"
"84","01/12/2020","U","1,085"
"84","01/13/2020","W","3,357"
"84","01/14/2020","W","3,532"
"84","01/15/2020","W","3,705"
"84","01/16/2020","W","3,557"
"84","01/17/2020","W","3,053"
"84","01/18/2020","A","1,370"
"84","01/19/2020","U","848"
"84","01/20/2020","W","2,039"
"84","01/21/2020","W","3,628"
"84","01/22/2020","W","3,641"
"84","01/23/2020","W","3,657"
"84","01/24/2020","W","3,251"
"84","01/25/2020","A","1,368"
"84","01/26/2020","U","1,130"
"84","01/27/2020","W","3,373"
"84","01/28/2020","W","3,789"
"84","01/29/2020","W","3,618"
"84","01/30/2020","W","3,756"
"84","01/31/2020","W","2,621"
"84","02/01/2020","A","1,481"
"84","02/02/2020","U","1,154"
"84","02/03/2020","W","3,534"
"84","02/04/2020","W","3,493"
"84","02/05/2020","W","3,921"
"84","02/06/2020","W","3,129"
"84","02/07/2020","W","3,221"
"84","02/08/2020","A","1,574"
"84","02/09/2020","U","935"
"84","02/10/2020","W","3,548"
"84","02/11/2020","W","3,513"
"84","02/12/2020","W","3,283"
"84","02/13/2020","W","2,741"
"84","02/14/2020","W","2,609"
"84","02/15/2020","A","1,229"
"84","02/16/2020","U","1,151"
"84","02/17/2020","W","2,267"
"84","02/18/2020","W","3,869"
"84","02/19/2020","W","3,413"
"84","02/20/2020","W","3,921"
"84","02/21/2020","W","3,412"
"84","02/22/2020","A","1,575"
"84","02/23/2020","U","1,254"
"84","02/24/2020","W","3,490"
"84","02/25/2020","W","3,527"
"84","02/26/2020","W","3,380"
"84","02/27/2020","W","3,732"
"84","02/28/2020","W","3,347"
"84","02/29/2020","A","1,689"
"84","03/01/2020","U","1,239"
"84","03/02/2020","W","3,479"
"84","03/03/2020","W","3,602"
"84","03/04/2020","W","3,743"
"84","03/05/2020","W","3,470"
"84","03/06/2020","W","3,335"
"84","03/07/2020","A","1,724"
"84","03/08/2020","U","1,263"
"84","03/09/2020","W","3,176"
"84","03/10/2020","W","3,534"
"84","03/11/2020","W","3,436"
"84","03/12/2020","W","3,545"
"84","03/13/2020","W","3,062"
"84","03/14/2020","A","1,215"
"84","03/15/2020","U","880"
"84","03/16/2020","W","2,313"
"84","03/17/2020","W","1,600"
"84","03/18/2020","W","1,293"
"84","03/19/2020","W","1,076"
"84","03/20/2020","W","1,150"
"84","03/21/2020","A","612"
"84","03/22/2020","U","322"
"84","03/23/2020","W","834"
"84","03/24/2020","W","722"
"84","03/25/2020","W","720"
"84","03/26/2020","W","694"
"84","03/27/2020","W","760"
"84","03/28/2020","A","427"
"84","03/29/2020","U","329"
"84","03/30/2020","W","692"
"84","03/31/2020","W","721"
"84","04/01/2020","W","839"
"84","04/02/2020","W","688"
"84","04/03/2020","W","787"
"84","04/04/2020","A","488"
"84","04/05/2020","U","265"
"84","04/06/2020","W","714"
"84","04/07/2020","W","613"
"84","04/08/2020","W","727"
"84","04/09/2020","W","522"
"84","04/10/2020","W","513"
"84","04/11/2020","A","414"
"84","04/12/2020","U","166"
"84","04/13/2020","W","526"
"84","04/14/2020","W","514"
