"route","date","daytype","rides"
"79","04/16/2021","W","10,847"
"79","05/23/2024","W","17,694"
"79","06/11/2024","W","14,274"
"79","05/24/2023","W","12,893"
"79","10/31/2021","U","6,587"
"79","06/27/2023","W","12,896"
"79","10/14/2021","W","13,283"
"79","05/25/2023","W","13,372"
"79","06/10/2024","W","13,989"
"79","06/26/2023","W","11,983"
"79","05/26/2023","W","12,976"
"79","10/30/2021","A","8,531"
"79","05/27/2023","A","9,819"
"79","06/25/2023","U","8,578"
"79","04/17/2021","A","8,532"
"79","05/24/2024","W","16,694"
"79","06/09/2024","U","11,743"
"79","05/28/2023","U","8,232"
"79","05/29/2023","U","8,604"
"79","04/25/2021","U","6,464"
"79","06/24/2023","A","11,068"
"79","10/15/2021","W","12,918"
"79","06/08/2024","A","12,500"
"79","10/29/2021","W","11,499"
"79","05/30/2023","W","13,376"
"79","05/25/2024","A","13,140"
"79","04/18/2021","U","6,656"
"79","06/07/2024","W","15,726"
"79","10/28/2021","W","12,123"
"8","06/11/2024","W","14,446"
"8","03/03/2024","U","9,439"
"8","01/05/2021","W","5,737"
"8","11/11/2021","W","9,502"
"8","05/06/2024","W","14,345"
"8","01/07/2024","U","7,511"
"8","01/17/2022","W","4,641"
"8","10/28/2023","A","10,845"
"8","02/12/2022","A","5,668"
"8","03/19/2022","A","6,167"
"8","05/05/2022","W","11,146"
"8","08/05/2021","W","9,213"
"8","01/17/2023","W","12,807"
"8","11/04/2022","W","12,994"
"8","07/11/2022","W","8,871"
"8","08/01/2021","U","3,990"
"8","11/30/2021","W","11,009"
"8","04/30/2023","U","6,207"
"8","03/16/2024","A","12,772"
"8","03/27/2023","W","13,195"
"8","01/22/2024","W","15,309"
"8","01/21/2024","U","7,829"
"8","05/27/2021","W","6,952"
"8","08/24/2024","A","10,485"
"8","01/06/2022","W","4,954"
"8","07/28/2022","W","10,084"
"8","11/13/2021","A","6,116"
"8","12/26/2022","U","4,121"
"8","09/27/2021","W","11,211"
"8","07/06/2023","W","11,688"
"8","08/16/2021","W","8,473"
"8","07/01/2021","W","8,885"
"8","11/15/2023","W","16,548"
"8","04/30/2022","A","5,954"
"8","09/07/2024","A","11,081"
"8","07/29/2023","A","9,935"
"8","10/11/2024","W","17,726"
"8","10/09/2022","U","3,371"
"8","04/29/2023","A","8,621"
"8","01/06/2024","A","9,631"
"8","06/02/2024","U","9,071"
"8","12/26/2024","W","7,856"
"8","07/27/2022","W","9,823"
"8","01/04/2021","W","5,949"
"8","05/23/2024","W","15,214"
"8","11/05/2022","A","7,263"
"8","05/29/2024","W","15,138"
"8","05/07/2022","A","7,180"
"8","12/01/2021","W","11,368"
"8","06/25/2024","W","14,539"
"8","02/07/2024","W","17,844"
"8","12/20/2022","W","10,189"
"8","07/13/2024","A","11,645"
"8","01/22/2021","W","5,881"
"8","11/05/2023","U","8,154"
"8","06/08/2023","W","10,804"
"8","09/29/2024","U","8,679"
"8","04/20/2021","W","7,120"
"8","10/14/2022","W","12,974"
"8","07/30/2023","U","7,263"
"8","11/21/2023","W","13,689"
"8","10/06/2021","W","11,793"
"8","06/06/2024","W","14,550"
"8","11/06/2022","U","5,662"
"8","10/25/2024","W","16,852"
"8","04/28/2023","W","12,346"
"8","05/05/2021","W","8,108"
"8","10/24/2021","U","3,009"
"8","08/10/2021","W","8,168"
"8","03/26/2023","U","6,031"
"8","09/04/2021","A","7,121"
"8","10/26/2024","A","12,274"
"8","01/20/2023","W","12,154"
"8","05/24/2024","W","14,098"
"8","07/19/2021","W","8,259"
"8","06/11/2022","A","5,449"
"8","03/23/2024","A","11,212"
"8","11/14/2021","U","4,001"
"8","08/20/2024","W","13,389"
"8","09/18/2023","W","15,289"
"8","10/25/2021","W","9,090"
"8","07/14/2024","U","8,515"
"8","12/11/2023","W","12,898"
"8","01/30/2024","W","17,365"
"8","06/10/2023","A","8,959"
"8","03/30/2021","W","7,232"
"8","07/02/2023","U","4,548"
"8","05/05/2024","U","9,015"
"8","06/12/2022","U","4,357"
"8","07/08/2023","A","9,034"
"8","11/12/2023","U","8,383"
"8","02/11/2022","W","9,366"
"8","07/02/2022","A","5,084"
"8","02/23/2022","W","10,766"
"8","05/15/2024","W","14,845"
"8","02/18/2021","W","6,645"
"8","10/16/2023","W","15,619"
"8","01/02/2022","U","2,387"
"8","03/25/2023","A","7,979"
"8","06/29/2021","W","7,950"
"8","03/10/2021","W","6,982"
"8","02/02/2021","W","6,421"
"8","08/04/2022","W","9,666"
"8","09/26/2021","U","4,675"
"8","01/07/2021","W","5,570"
"8","08/31/2021","W","11,845"
"8","07/31/2023","W","10,886"
"8","05/06/2023","A","8,152"
"8","09/30/2022","W","13,168"
"8","10/15/2022","A","7,699"
"8","09/28/2024","A","11,726"
"8","01/22/2022","A","5,037"
"8","03/29/2022","W","11,157"
"8","04/06/2022","W","11,936"
"8","05/09/2023","W","12,575"
"8","06/11/2023","U","6,343"
"8","07/12/2023","W","10,932"
"8","03/24/2023","W","10,960"
"8","11/24/2024","U","8,109"
"8","12/02/2021","W","10,921"
"8","08/18/2024","U","9,115"
"8","07/15/2024","W","12,740"
"8","08/15/2022","W","9,520"
"8","09/10/2023","U","7,926"
"8","10/15/2023","U","8,207"
"8","01/30/2021","A","4,652"
"8","04/27/2023","W","13,695"
"8","06/09/2023","W","10,400"
"8","06/26/2024","W","15,080"
"8","01/31/2024","W","17,246"
"8","03/12/2024","W","17,143"
"8","08/17/2021","W","8,312"
"8","01/14/2024","U","5,165"
"8","03/08/2021","W","7,067"
"8","03/23/2023","W","11,669"
"8","01/19/2022","W","7,819"
"8","10/27/2023","W","15,050"
"8","06/19/2021","A","6,645"
"8","04/08/2021","W","6,791"
"8","03/29/2021","W","7,504"
"8","11/07/2022","W","13,313"
"8","09/17/2022","A","7,141"
"8","09/24/2022","A","7,079"
"8","04/16/2021","W","7,694"
"8","07/06/2021","W","8,375"
"8","12/07/2023","W","15,064"
"8","05/04/2024","A","12,176"
"8","02/16/2024","W","16,216"
"8","10/16/2022","U","5,216"
"8","11/08/2022","W","10,888"
"8","06/16/2021","W","8,172"
"8","01/09/2023","W","12,494"
"8","04/26/2023","W","14,592"
"8","12/27/2022","W","6,966"
"8","03/22/2023","W","11,581"
"8","09/22/2023","W","14,988"
"8","01/20/2024","A","10,579"
"8","09/11/2022","U","3,975"
"8","06/01/2024","A","10,120"
"8","10/14/2023","A","10,333"
"8","06/02/2023","W","11,852"
"8","04/17/2021","A","5,888"
"8","01/20/2021","W","5,453"
"8","08/01/2023","W","13,067"
"8","03/24/2024","U","8,336"
"8","07/13/2023","W","12,506"
"8","06/23/2024","U","8,460"
"8","12/23/2023","A","9,103"
"8","12/03/2021","W","10,312"
"8","05/13/2023","A","7,930"
"8","10/10/2024","W","18,225"
"8","03/04/2021","W","6,857"
"8","07/16/2024","W","14,982"
"8","07/13/2022","W","10,809"
"8","09/25/2021","A","7,161"
"8","03/13/2022","U","4,821"
"8","09/16/2022","W","11,745"
"8","09/27/2024","W","16,586"
"8","08/06/2022","A","4,975"
"8","04/30/2021","W","8,101"
"8","12/19/2024","W","13,988"
"8","08/02/2023","W","12,637"
"8","12/02/2024","W","15,544"
"8","12/25/2024","U","2,875"
"8","11/15/2021","W","10,602"
"8","01/10/2022","W","5,343"
"8","03/21/2023","W","11,482"
"8","03/06/2024","W","18,117"
"8","04/13/2021","W","7,761"
"8","02/10/2022","W","10,318"
"8","04/25/2023","W","14,196"
"8","03/17/2024","U","8,388"
"8","02/21/2024","W","17,948"
"8","01/14/2021","W","6,042"
"8","12/04/2021","A","6,555"
"8","05/03/2023","W","13,113"
"8","11/09/2022","W","14,266"
"8","06/22/2023","W","11,988"
"8","12/21/2022","W","9,993"
"8","03/20/2023","W","11,069"
"8","11/01/2021","W","10,523"
"8","04/29/2022","W","11,661"
"8","10/22/2021","W","10,826"
"8","06/12/2023","W","9,797"
"8","02/04/2024","U","8,389"
"8","05/17/2021","W","7,275"
"8","01/03/2022","W","5,604"
"8","02/22/2022","W","9,550"
"8","05/03/2024","W","15,968"
"8","05/28/2024","W","14,360"
"8","11/10/2022","W","14,063"
"8","05/17/2022","W","9,975"
"8","03/18/2022","W","9,464"
"8","07/17/2024","W","14,451"
"8","02/19/2021","W","6,492"
"8","08/25/2024","U","8,798"
"8","02/26/2024","W","16,159"
"8","12/16/2022","W","10,156"
"8","08/03/2022","W","9,333"
"8","03/19/2023","U","6,165"
"8","04/02/2022","A","6,692"
"8","09/10/2022","A","7,042"
"8","09/06/2021","U","5,484"
"8","09/26/2024","W","18,359"
"8","10/17/2022","W","12,381"
"8","04/08/2024","W","15,655"
"8","03/28/2021","U","3,953"
"8","07/26/2022","W","10,453"
"8","03/10/2024","U","8,352"
"8","10/16/2021","A","6,931"
"8","06/27/2024","W","14,584"
"8","01/05/2024","W","12,125"
"8","06/13/2022","W","9,535"
"8","02/09/2022","W","10,699"
"8","10/09/2021","A","7,095"
"8","04/14/2021","W","7,283"
"8","02/10/2021","W","5,979"
"8","01/04/2022","W","5,924"
"8","01/25/2024","W","16,865"
"8","09/24/2021","W","12,415"
"8","05/23/2023","W","11,866"
"8","07/07/2023","W","11,135"
"8","10/23/2021","A","6,314"
"8","02/12/2021","W","6,377"
"8","10/13/2023","W","14,546"
"8","04/10/2021","A","5,540"
"8","05/25/2024","A","13,005"
"8","10/01/2022","A","8,222"
"8","01/08/2023","U","5,773"
"8","07/25/2022","W","9,480"
"8","12/24/2023","U","6,042"
"8","08/18/2021","W","8,904"
"8","11/25/2024","W","15,455"
"8","08/03/2023","W","12,723"
"8","11/11/2022","W","12,592"
"8","04/24/2023","W","13,043"
"8","08/19/2022","W","10,759"
"8","11/16/2021","W","11,681"
"8","06/14/2022","W","10,170"
"8","03/11/2024","W","15,876"
"8","12/05/2021","U","3,191"
"8","08/31/2024","A","11,905"
"8","04/27/2021","W","8,301"
"8","03/18/2023","A","7,644"
"8","06/03/2023","A","9,367"
"8","11/13/2024","W","18,673"
"8","04/06/2024","A","11,964"
"8","09/25/2024","W","18,701"
"8","07/14/2021","W","8,907"
"8","12/20/2023","W","13,323"
"8","05/14/2024","W","15,147"
"8","05/06/2021","W","7,221"
"8","01/24/2023","W","13,796"
"8","07/18/2024","W","15,260"
"8","10/30/2024","W","18,737"
"8","11/11/2023","A","11,186"
"8","10/12/2023","W","16,103"
"8","05/30/2021","U","4,830"
"8","07/07/2022","W","9,332"
"8","11/20/2024","W","18,439"
"8","03/17/2023","W","12,635"
"8","03/25/2024","W","14,309"
"8","11/05/2024","W","15,585"
"8","06/25/2023","U","5,510"
"8","04/07/2021","W","7,708"
"8","12/18/2024","W","14,746"
"8","12/06/2021","W","9,495"
"8","07/31/2021","A","7,016"
"8","07/04/2022","U","3,817"
"8","03/27/2021","A","5,271"
"8","01/25/2021","W","5,866"
"8","11/12/2022","A","7,418"
"8","01/07/2023","A","7,353"
"8","10/09/2024","W","18,336"
"8","09/05/2024","W","18,323"
"8","03/16/2023","W","13,899"
"8","01/11/2022","W","6,220"
"8","06/16/2023","W","10,610"
"8","05/02/2024","W","16,592"
"8","08/29/2022","W","12,188"
"8","10/05/2021","W","11,741"
"8","03/10/2022","W","11,104"
"8","02/08/2022","W","10,543"
"8","02/14/2024","W","18,225"
"8","12/12/2023","W","14,253"
"8","10/26/2023","W","15,659"
"8","04/28/2022","W","11,567"
"8","07/14/2023","W","11,024"
"8","08/04/2023","W","11,659"
"8","01/16/2022","U","3,251"
"8","10/18/2024","W","17,085"
"8","05/20/2024","W","13,802"
"8","05/26/2021","W","7,537"
"8","05/25/2022","W","9,810"
"8","04/23/2023","U","6,322"
"8","02/08/2024","W","17,148"
"8","05/16/2021","U","4,462"
"8","06/19/2024","W","11,646"
"8","07/19/2024","W","14,012"
"8","02/17/2024","A","11,120"
"8","08/11/2021","W","7,937"
"8","11/16/2023","W","15,924"
"8","04/11/2024","W","17,300"
"8","03/15/2023","W","14,606"
"8","10/21/2024","W","16,733"
"8","10/13/2021","W","11,707"
"8","12/07/2021","W","9,379"
"8","04/25/2021","U","4,097"
"8","11/13/2022","U","4,548"
"8","05/31/2024","W","14,107"
"8","09/20/2022","W","13,929"
"8","06/28/2024","W","13,511"
"8","10/11/2021","W","8,496"
"8","09/23/2021","W","12,216"
"8","06/15/2022","W","9,732"
"8","09/11/2023","W","14,070"
"8","04/22/2023","A","8,753"
"8","11/14/2022","W","12,270"
"8","10/18/2022","W","13,643"
"8","02/28/2024","W","16,382"
"8","08/05/2023","A","9,282"
"8","03/03/2021","W","7,435"
"8","03/02/2022","W","11,067"
"8","04/07/2022","W","12,319"
"8","08/10/2022","W","9,655"
"8","02/20/2021","A","4,954"
"8","11/17/2021","W","11,144"
"8","01/06/2023","W","9,131"
"8","10/21/2021","W","11,422"
"8","03/14/2023","W","14,609"
"8","01/08/2021","W","5,723"
"8","08/06/2023","U","6,556"
"8","07/15/2023","A","9,801"
"8","10/07/2021","W","11,429"
"8","07/20/2024","A","11,333"
"8","04/13/2022","W","9,984"
"8","01/24/2021","U","3,181"
"8","09/24/2024","W","16,748"
"8","09/17/2023","U","6,313"
"8","02/21/2022","W","8,860"
"8","08/02/2021","W","8,080"
"8","08/17/2024","A","10,621"
"8","11/13/2023","W","15,298"
"8","03/13/2023","W","12,270"
"8","01/16/2023","W","7,483"
"8","02/23/2024","W","16,556"
"8","06/28/2023","W","11,553"
"8","11/16/2024","A","12,244"
"8","04/21/2023","W","12,970"
"8","10/11/2023","W","16,484"
"8","12/08/2021","W","9,926"
"8","10/19/2022","W","14,456"
"8","05/20/2022","W","9,938"
"8","06/12/2021","A","6,941"
"8","12/22/2023","W","10,214"
"8","12/28/2022","W","7,095"
"8","08/19/2021","W","9,499"
"8","06/13/2023","W","10,439"
"8","08/31/2022","W","13,704"
"8","05/01/2024","W","16,435"
"8","06/29/2024","A","11,275"
"8","01/04/2024","W","12,268"
"8","07/07/2021","W","8,230"
"8","06/07/2021","W","7,549"
"8","05/01/2021","A","7,238"
"8","07/21/2024","U","9,156"
"8","11/04/2023","A","11,619"
"8","07/13/2021","W","8,578"
"8","02/07/2022","W","9,842"
"8","02/13/2021","A","4,764"
"8","09/09/2022","W","12,343"
"8","04/14/2024","U","8,463"
"8","03/26/2021","W","7,355"
"8","01/29/2024","W","16,108"
"8","08/26/2024","W","17,314"
"8","11/15/2022","W","13,592"
"8","04/20/2023","W","13,286"
"8","08/08/2022","W","7,932"
"8","10/27/2024","U","8,831"
"8","09/22/2021","W","12,130"
"8","08/07/2023","W","10,936"
"8","09/06/2023","W","15,911"
"8","08/06/2021","W","8,064"
"8","06/01/2022","W","10,382"
"8","08/08/2021","U","4,269"
"8","03/26/2024","W","16,089"
"8","06/15/2023","W","11,760"
"8","09/03/2021","W","11,911"
"8","08/15/2024","W","13,615"
"8","03/12/2023","U","6,264"
"8","10/25/2023","W","15,831"
"8","12/17/2024","W","14,750"
"8","06/16/2022","W","10,337"
"8","10/20/2021","W","11,927"
"8","05/27/2023","A","8,837"
"8","11/18/2021","W","11,011"
"8","02/06/2022","U","3,812"
"8","11/08/2021","W","10,753"
"8","05/07/2021","W","7,921"
"8","09/06/2024","W","16,285"
"8","06/09/2021","W","7,917"
"8","03/18/2024","W","13,878"
"8","07/24/2022","U","4,832"
"8","06/07/2024","W","13,762"
"8","08/30/2024","W","16,420"
"8","03/11/2023","A","9,655"
"8","04/19/2021","W","6,656"
"8","06/04/2021","W","8,153"
"8","03/10/2023","W","13,101"
"8","11/11/2024","W","16,504"
"8","05/13/2024","W","12,633"
"8","09/23/2024","W","16,921"
"8","06/07/2023","W","10,914"
"8","04/05/2024","W","16,799"
"8","07/22/2024","W","13,655"
"8","09/03/2024","W","18,199"
"8","04/26/2021","W","7,492"
"8","08/08/2023","W","12,333"
"8","07/10/2022","U","4,444"
"8","10/04/2021","W","10,489"
"8","10/10/2023","W","16,642"
"8","05/04/2022","W","11,134"
"8","06/24/2021","W","8,137"
"8","07/16/2023","U","7,671"
"8","07/23/2022","A","5,503"
"8","09/12/2023","W","17,570"
"8","11/16/2022","W","13,777"
"8","09/27/2022","W","14,141"
"8","10/08/2021","W","11,427"
"8","10/08/2022","A","8,247"
"8","06/18/2021","W","8,631"
"8","10/08/2024","W","18,960"
"8","06/30/2024","U","7,385"
"8","04/15/2022","W","9,639"
"8","07/18/2021","U","5,269"
"8","12/09/2021","W","10,523"
"8","11/17/2022","W","12,826"
"8","06/14/2023","W","11,934"
"8","09/08/2022","W","14,145"
"8","01/15/2023","U","6,051"
"8","12/30/2024","W","10,854"
"8","03/07/2021","U","3,987"
"8","12/13/2023","W","15,200"
"8","03/09/2023","W","13,673"
"8","02/21/2021","U","3,342"
"8","02/15/2024","W","17,030"
"8","06/03/2024","W","14,116"
"8","04/30/2024","W","16,677"
"8","10/20/2022","W","13,669"
"8","03/14/2022","W","10,734"
"8","08/21/2024","W","12,873"
"8","05/25/2021","W","7,627"
"8","11/09/2023","W","15,884"
"8","06/05/2021","A","6,316"
"8","04/27/2022","W","12,147"
"8","07/17/2023","W","11,032"
"8","05/09/2022","W","9,050"
"8","06/17/2022","W","9,331"
"8","08/02/2022","W","9,838"
"8","12/10/2021","W","9,570"
"8","04/03/2022","U","5,108"
"8","07/23/2024","W","15,437"
"8","04/16/2024","W","17,143"
"8","10/02/2022","U","4,492"
"8","09/16/2023","A","8,839"
"8","04/06/2021","W","7,823"
"8","03/25/2021","W","7,388"
"8","01/09/2021","A","4,212"
"8","12/01/2024","U","6,763"
"8","05/15/2021","A","5,567"
"8","09/22/2024","U","7,828"
"8","05/10/2023","W","12,010"
"8","05/18/2022","W","9,511"
"8","10/14/2024","W","15,052"
"8","01/24/2024","W","16,509"
"8","02/05/2022","A","5,305"
"8","02/20/2022","U","3,920"
"8","11/26/2024","W","15,445"
"8","01/05/2023","W","9,102"
"8","01/14/2023","A","8,429"
"8","01/23/2024","W","15,148"
"8","03/08/2023","W","14,581"
"8","09/19/2022","W","12,894"
"8","11/18/2022","W","11,907"
"8","04/19/2023","W","13,837"
"8","09/21/2021","W","11,492"
"8","10/30/2021","A","6,127"
"8","08/09/2023","W","12,160"
"8","01/15/2022","A","4,414"
"8","10/21/2022","W","12,479"
"8","10/09/2023","W","13,717"
"8","08/16/2024","W","13,637"
"8","05/22/2023","W","11,039"
"8","08/11/2022","W","9,947"
"8","03/07/2023","W","14,518"
"8","12/11/2021","A","5,394"
"8","09/20/2023","W","16,364"
"8","08/20/2021","W","9,882"
"8","04/18/2023","W","13,808"
"8","08/03/2021","W","9,133"
"8","01/12/2022","W","7,752"
"8","05/08/2021","A","6,673"
"8","04/22/2021","W","7,666"
"8","01/26/2024","W","16,484"
"8","03/11/2021","W","7,346"
"8","01/28/2024","U","8,316"
"8","11/19/2021","W","11,046"
"8","03/08/2022","W","10,867"
"8","06/01/2023","W","12,451"
"8","03/27/2024","W","15,794"
"8","07/03/2023","W","10,475"
"8","10/03/2022","W","13,599"
"8","01/03/2024","W","11,177"
"8","07/24/2024","W","14,777"
"8","12/29/2022","W","7,797"
"8","10/07/2024","W","17,550"
"8","03/24/2021","W","7,264"
"8","06/12/2024","W","14,593"
"8","12/19/2022","W","8,922"
"8","11/06/2024","W","17,915"
"8","01/19/2021","W","5,755"
"8","04/12/2021","W","7,922"
"8","11/19/2022","A","6,569"
"8","05/30/2024","W","15,712"
"8","01/04/2023","W","9,908"
"8","12/31/2024","W","10,085"
"8","07/01/2024","W","13,254"
"8","04/29/2024","W","14,438"
"8","05/15/2023","W","10,893"
"8","12/16/2024","W","13,485"
"8","06/18/2022","A","7,039"
"8","03/04/2022","W","10,171"
"8","01/16/2021","A","4,225"
"8","09/21/2024","A","12,365"
"8","02/19/2022","A","5,409"
"8","04/11/2021","U","4,114"
"8","09/07/2023","W","17,078"
"8","03/06/2023","W","12,822"
"8","12/21/2023","W","12,596"
"8","02/09/2024","W","15,631"
"8","08/10/2023","W","11,978"
"8","05/27/2022","W","9,712"
"8","02/25/2024","U","8,526"
"8","03/07/2022","W","8,773"
"8","02/04/2022","W","9,476"
"8","08/30/2021","W","11,630"
"8","11/30/2023","W","15,716"
"8","01/25/2023","W","13,153"
"8","02/20/2024","W","17,499"
"8","04/17/2023","W","12,193"
"8","06/02/2022","W","10,173"
"8","11/20/2022","U","4,766"
"8","12/05/2024","W","17,038"
"8","02/08/2021","W","5,442"
"8","03/05/2023","U","6,513"
"8","01/22/2023","U","5,885"
"8","12/12/2021","U","3,590"
"8","12/27/2024","W","9,407"
"8","06/30/2021","W","7,991"
"8","04/08/2022","W","10,365"
"8","01/16/2024","W","7,920"
"8","07/25/2024","W","15,277"
"8","10/24/2023","W","16,860"
"8","09/01/2023","W","15,726"
"8","05/12/2024","U","8,150"
"8","10/03/2021","U","4,046"
"8","10/08/2023","U","5,430"
"8","09/20/2021","W","11,027"
"8","08/09/2022","W","9,627"
"8","06/22/2024","A","11,960"
"8","09/15/2023","W","14,872"
"8","11/21/2022","W","11,623"
"8","02/05/2024","W","16,105"
"8","03/04/2023","A","9,145"
"8","08/11/2023","W","11,148"
"8","08/12/2021","W","8,887"
"8","02/22/2021","W","6,520"
"8","03/02/2024","A","12,051"
"8","10/31/2024","W","16,868"
"8","03/30/2022","W","10,668"
"8","08/27/2024","W","17,113"
"8","07/18/2023","W","12,604"
"8","04/26/2022","W","11,552"
"8","01/19/2023","W","12,689"
"8","08/01/2022","W","9,292"
"8","03/03/2023","W","11,918"
"8","12/07/2024","A","10,521"
"8","04/16/2023","U","6,061"
"8","06/19/2022","U","4,437"
"8","12/04/2024","W","17,529"
"8","12/13/2021","W","8,512"
"8","10/22/2022","A","7,983"
"8","02/01/2021","W","6,274"
"8","03/06/2021","A","5,581"
"8","10/07/2023","A","10,835"
"8","06/20/2022","W","8,019"
"8","09/01/2021","W","12,500"
"8","11/02/2021","W","11,819"
"8","07/26/2024","W","14,231"
"8","05/02/2023","W","12,868"
"8","09/20/2024","W","17,413"
"8","05/19/2024","U","8,900"
"8","11/20/2021","A","6,731"
"8","07/22/2022","W","9,907"
"8","03/02/2021","W","6,756"
"8","06/04/2022","A","6,280"
"8","07/24/2021","A","6,639"
"8","09/08/2021","W","12,870"
"8","05/26/2023","W","11,105"
"8","04/28/2024","U","7,717"
"8","09/28/2022","W","14,503"
"8","08/12/2023","A","8,411"
"8","05/24/2022","W","10,283"
"8","07/02/2024","W","14,660"
"8","10/23/2022","U","5,001"
"8","02/03/2022","W","6,925"
"8","01/07/2022","W","4,817"
"8","05/31/2022","W","10,074"
"8","10/07/2022","W","13,732"
"8","02/03/2024","A","12,751"
"8","03/02/2023","W","13,960"
"8","07/27/2024","A","12,538"
"8","04/10/2024","W","17,596"
"8","12/30/2022","W","8,702"
"8","10/06/2023","W","14,101"
"8","07/20/2021","W","8,800"
"8","12/08/2023","W","14,967"
"8","05/29/2023","U","6,155"
"8","09/19/2021","U","5,428"
"8","08/21/2021","A","6,568"
"8","02/14/2021","U","2,860"
"8","12/22/2022","W","7,014"
"8","07/21/2022","W","10,047"
"8","08/13/2023","U","6,409"
"8","03/28/2024","W","15,576"
"8","07/01/2023","A","9,222"
"8","10/17/2024","W","18,536"
"8","10/02/2021","A","6,000"
"8","04/05/2021","W","7,331"
"8","05/09/2021","U","3,798"
"8","06/05/2022","U","4,521"
"8","08/30/2022","W","13,555"
"8","11/27/2024","W","12,368"
"8","12/25/2023","U","3,435"
"8","05/02/2021","U","5,166"
"8","11/22/2022","W","11,726"
"8","09/02/2021","W","11,788"
"8","01/13/2023","W","12,702"
"8","01/02/2024","W","10,685"
"8","03/23/2021","W","6,987"
"8","07/08/2021","W","7,986"
"8","09/07/2022","W","13,935"
"8","05/07/2023","U","6,488"
"8","03/19/2024","W","15,061"
"8","03/01/2023","W","14,622"
"8","05/16/2023","W","12,068"
"8","04/15/2021","W","7,436"
"8","06/18/2023","U","6,542"
"8","02/03/2021","W","6,933"
"8","09/13/2023","W","16,597"
"8","03/15/2022","W","10,586"
"8","12/14/2021","W","9,179"
"8","05/26/2024","U","7,529"
"8","07/12/2021","W","8,152"
"8","04/15/2023","A","9,637"
"8","09/19/2024","W","18,209"
"8","04/27/2024","A","11,787"
"8","03/05/2021","W","7,254"
"8","11/08/2023","W","16,336"
"8","12/15/2024","U","6,763"
"8","08/22/2024","W","13,727"
"8","11/23/2022","W","9,740"
"8","03/24/2022","W","10,591"
"8","10/06/2024","U","8,666"
"8","07/28/2024","U","8,481"
"8","05/29/2022","U","3,922"
"8","02/28/2023","W","13,993"
"8","11/21/2024","W","16,261"
"8","04/25/2022","W","10,728"
"8","08/14/2023","W","9,585"
"8","11/03/2023","W","16,049"
"8","01/21/2022","W","7,598"
"8","02/02/2022","W","4,890"
"8","05/11/2024","A","11,749"
"8","01/15/2024","W","6,247"
"8","06/21/2022","W","10,019"
"8","01/03/2023","W","8,781"
"8","02/27/2023","W","12,129"
"8","07/19/2023","W","12,245"
"8","10/15/2021","W","11,319"
"8","05/24/2021","W","7,578"
"8","06/26/2023","W","9,825"
"8","04/09/2024","W","17,431"
"8","07/17/2021","A","7,255"
"8","12/14/2023","W","15,185"
"8","10/24/2022","W","12,982"
"8","04/21/2021","W","7,342"
"8","05/16/2024","W","15,451"
"8","01/10/2021","U","2,993"
"8","11/24/2022","U","2,843"
"8","08/19/2024","W","11,446"
"8","04/23/2021","W","7,455"
"8","12/15/2021","W","9,388"
"8","04/16/2022","A","6,737"
"8","04/14/2023","W","13,335"
"8","05/29/2021","A","6,088"
"8","05/23/2022","W","9,243"
"8","02/26/2023","U","6,812"
"8","01/18/2022","W","7,704"
"8","11/05/2021","W","9,671"
"8","02/23/2021","W","7,045"
"8","09/21/2022","W","14,525"
"8","02/07/2021","U","2,669"
"8","09/18/2021","A","6,520"
"8","01/13/2022","W","7,604"
"8","06/23/2021","W","8,024"
"8","05/21/2023","U","5,979"
"8","07/29/2024","W","12,550"
"8","01/23/2021","A","4,449"
"8","08/07/2022","U","3,229"
"8","06/22/2021","W","8,491"
"8","09/18/2024","W","18,334"
"8","02/18/2022","W","9,288"
"8","03/22/2021","W","7,134"
"8","12/23/2024","W","10,014"
"8","11/21/2021","U","4,080"
"8","04/26/2024","W","15,560"
"8","03/05/2024","W","16,972"
"8","06/15/2021","W","8,446"
"8","02/10/2024","A","11,895"
"8","12/29/2024","U","5,494"
"8","07/03/2024","W","14,224"
"8","07/08/2022","W","9,141"
"8","10/05/2023","W","16,341"
"8","05/21/2024","W","15,600"
"8","09/14/2023","W","16,521"
"8","08/15/2023","W","12,153"
"8","10/23/2023","W","15,017"
"8","04/09/2022","A","7,124"
"8","06/18/2024","W","14,529"
"8","08/22/2021","U","5,313"
"8","07/12/2022","W","10,601"
"8","01/10/2024","W","16,258"
"8","07/20/2023","W","12,502"
"8","02/25/2023","A","9,150"
"8","04/14/2022","W","10,984"
"8","01/12/2024","W","10,648"
"8","08/29/2024","W","18,520"
"8","12/16/2021","W","8,450"
"8","04/13/2023","W","14,123"
"8","11/25/2022","W","6,228"
"8","09/15/2022","W","14,465"
"8","05/14/2023","U","5,150"
"8","10/25/2022","W","12,984"
"8","02/24/2023","W","13,060"
"8","07/30/2024","W","14,018"
"8","01/20/2022","W","7,253"
"8","11/14/2024","W","18,629"
"8","10/18/2021","W","10,848"
"8","03/29/2024","W","15,056"
"8","08/05/2022","W","9,704"
"8","03/01/2022","W","11,439"
"8","09/17/2021","W","11,711"
"8","04/12/2023","W","13,718"
"8","12/15/2022","W","11,040"
"8","08/28/2024","W","18,035"
"8","12/14/2024","A","9,465"
"8","05/22/2024","W","15,102"
"8","08/16/2023","W","12,603"
"8","06/19/2023","W","8,679"
"8","11/26/2022","A","6,424"
"8","05/03/2022","W","10,114"
"8","03/26/2022","A","5,073"
